IPS5,right_lVIIIb,right_mOMV,-1.2451,2.13991e-01
IPS5,right_lVIIIb,right_mVIIIb,4.7803,2.74573e-06
IPS5,right_mOMV,right_mVIIIb,6.7347,7.60341e-11
LO1,left_VIIb,left_lOMV,6.0263,5.00385e-09
LO1,left_VIIb,left_lVIIIb,1.0244,3.06421e-01
LO1,left_VIIb,left_mOMV,-0.4777,6.33209e-01
LO1,left_VIIb,left_mVIIIb,-1.2491,2.12530e-01
LO1,left_VIIb,right_VIIb,-8.4150,1.20963e-15
LO1,left_VIIb,right_lOMV,-6.7715,6.00863e-11
LO1,left_VIIb,right_lVIIIb,2.7283,6.71801e-03
LO1,left_VIIb,right_mOMV,1.8435,6.62471e-02
LO1,left_VIIb,right_mVIIIb,6.7788,6.45006e-11
LO1,left_lOMV,left_lVIIIb,-5.2760,2.47702e-07
LO1,left_lOMV,left_mOMV,-7.0835,9.35792e-12
LO1,left_lOMV,left_mVIIIb,-7.0409,1.50014e-11
LO1,left_lOMV,right_VIIb,-15.8613,1.93193e-41
LO1,left_lOMV,right_lOMV,-13.1355,7.70677e-31
LO1,left_lOMV,right_lVIIIb,-3.4921,5.46744e-04
LO1,left_lOMV,right_mOMV,-5.0668,6.75355e-07
LO1,left_lOMV,right_mVIIIb,1.0041,3.16045e-01
LO1,left_lVIIIb,left_mOMV,-1.5994,1.10686e-01
LO1,left_lVIIIb,left_mVIIIb,-2.2763,2.34944e-02
LO1,left_lVIIIb,right_VIIb,-9.9173,1.94530e-20
LO1,left_lVIIIb,right_lOMV,-8.0328,1.99573e-14
LO1,left_lVIIIb,right_lVIIIb,1.7847,7.52338e-02
LO1,left_lVIIIb,right_mOMV,0.7838,4.33760e-01
LO1,left_lVIIIb,right_mVIIIb,6.0889,3.29916e-09
LO1,left_mOMV,left_mVIIIb,-0.8641,3.88212e-01
LO1,left_mOMV,right_VIIb,-8.4329,1.10558e-15
LO1,left_mOMV,right_lOMV,-6.6689,1.18429e-10
LO1,left_mOMV,right_lVIIIb,3.4447,6.45831e-04
LO1,left_mOMV,right_mOMV,2.5490,1.12732e-02
LO1,left_mOMV,right_mVIIIb,7.8774,5.40952e-14
LO1,left_mVIIIb,right_VIIb,-6.7181,8.21985e-11
LO1,left_mVIIIb,right_lOMV,-5.2990,2.13543e-07
LO1,left_mVIIIb,right_lVIIIb,3.9084,1.14408e-04
LO1,left_mVIIIb,right_mOMV,3.1318,1.91904e-03
LO1,left_mVIIIb,right_mVIIIb,7.7378,1.79566e-13
LO1,right_VIIb,right_lOMV,0.9942,3.20855e-01
LO1,right_VIIb,right_lVIIIb,11.8995,2.71679e-27
LO1,right_VIIb,right_mOMV,11.5358,9.56570e-26
LO1,right_VIIb,right_mVIIIb,16.5146,4.51324e-44
LO1,right_lOMV,right_lVIIIb,9.7658,9.54421e-20
LO1,right_lOMV,right_mOMV,9.2800,5.07934e-18
LO1,right_lOMV,right_mVIIIb,13.7626,3.50757e-33
LO1,right_lVIIIb,right_mOMV,-1.1631,2.45650e-01
LO1,right_lVIIIb,right_mVIIIb,4.3590,1.75813e-05
LO1,right_mOMV,right_mVIIIb,5.9766,5.90830e-09
LO2,left_VIIb,left_lOMV,5.9744,6.53058e-09
LO2,left_VIIb,left_lVIIIb,0.2350,8.14345e-01
LO2,left_VIIb,left_mOMV,-1.4056,1.60781e-01
LO2,left_VIIb,left_mVIIIb,-1.2412,2.15429e-01
LO2,left_VIIb,right_VIIb,-8.5796,3.91373e-16
LO2,left_VIIb,right_lOMV,-7.4634,7.98154e-13
LO2,left_VIIb,right_lVIIIb,2.5258,1.20174e-02
LO2,left_VIIb,right_mOMV,1.8925,5.93719e-02
LO2,left_VIIb,right_mVIIIb,7.6213,3.17980e-13
LO2,left_lOMV,left_lVIIIb,-6.1116,2.91022e-09
LO2,left_lOMV,left_mOMV,-7.9757,2.86286e-14
LO2,left_lOMV,left_mVIIIb,-6.8742,4.06223e-11
LO2,left_lOMV,right_VIIb,-15.2471,9.74530e-39
LO2,left_lOMV,right_lOMV,-13.6610,1.00045e-32
LO2,left_lOMV,right_lVIIIb,-3.4574,6.20192e-04
LO2,left_lOMV,right_mOMV,-4.8033,2.37370e-06
LO2,left_lOMV,right_mVIIIb,2.0723,3.90101e-02
LO2,left_lVIIIb,left_mOMV,-1.7315,8.42927e-02
LO2,left_lVIIIb,left_mVIIIb,-1.5143,1.30947e-01
LO2,left_lVIIIb,right_VIIb,-9.1901,5.35173e-18
LO2,left_lVIIIb,right_lOMV,-7.9897,2.72842e-14
LO2,left_lVIIIb,right_lVIIIb,2.4211,1.60126e-02
LO2,left_lVIIIb,right_mOMV,1.7490,8.12460e-02
LO2,left_lVIIIb,right_mVIIIb,7.8610,5.89876e-14
LO2,left_mOMV,left_mVIIIb,0.0165,9.86827e-01
LO2,left_mOMV,right_VIIb,-7.6021,3.30564e-13
LO2,left_mOMV,right_lOMV,-6.4692,3.84058e-10
LO2,left_mOMV,right_lVIIIb,4.1425,4.36934e-05
LO2,left_mOMV,right_mOMV,3.6155,3.48378e-04
LO2,left_mOMV,right_mVIIIb,9.6861,1.29945e-19
LO2,left_mVIIIb,right_VIIb,-6.8919,2.80569e-11
LO2,left_mVIIIb,right_lOMV,-5.9068,8.69316e-09
LO2,left_mVIIIb,right_lVIIIb,3.6439,3.14198e-04
LO2,left_mVIIIb,right_mOMV,3.1189,2.00059e-03
LO2,left_mVIIIb,right_mVIIIb,8.3833,2.37240e-15
LO2,right_VIIb,right_lOMV,0.7757,4.38468e-01
LO2,right_VIIb,right_lVIIIb,11.3644,2.54147e-25
LO2,right_VIIb,right_mOMV,11.3318,6.94894e-25
LO2,right_VIIb,right_mVIIIb,16.6835,3.00235e-44
LO2,right_lOMV,right_lVIIIb,10.0770,8.00299e-21
LO2,right_lOMV,right_mOMV,9.9410,3.91325e-20
LO2,right_lOMV,right_mVIIIb,15.0585,6.52138e-38
LO2,right_lVIIIb,right_mOMV,-0.8767,3.81329e-01
LO2,right_lVIIIb,right_mVIIIb,5.2515,2.75686e-07
LO2,right_mOMV,right_mVIIIb,6.7485,6.72474e-11
PHC1,left_VIIb,left_lOMV,4.7557,3.03334e-06
PHC1,left_VIIb,left_lVIIIb,-0.7794,4.36330e-01
PHC1,left_VIIb,left_mOMV,-1.8310,6.80005e-02
PHC1,left_VIIb,left_mVIIIb,-1.0276,3.04874e-01
PHC1,left_VIIb,right_VIIb,-4.1314,4.57624e-05
PHC1,left_VIIb,right_lOMV,-3.7703,1.93500e-04
PHC1,left_VIIb,right_lVIIIb,2.9955,2.95089e-03
PHC1,left_VIIb,right_mOMV,2.0638,3.98326e-02
PHC1,left_VIIb,right_mVIIIb,6.1929,1.84260e-09
