"","file","roi","corrtype","hemi","cb_idx","nvoxels","t"
"989","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","right_mOMV","17","4.44"
"990","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","right_lOMV","38","4.71"
"991","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","Unassigned","901616","0.05"
"992","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","right_lVIIIb","75","8.46"
"993","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","right_mVIIIb","159","10.93"
"994","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","left_mVIIIb","183","11.1"
"995","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","left_lVIIIb","159","7.12"
"996","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","left_VIIb","159","12.05"
"997","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","right_VIIb","124","11.85"
"998","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","left_mOMV","32","10.9"
"999","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","left_lOMV","67","9"
"1000","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","right_mOMV","17","9.04"
"1001","perm_vsm4_V3A_lh_pearson_tstat1.nii","V3A","pearson","lh","right_lOMV","38","9.15"
"1002","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","Unassigned","901616","0.06"
"1003","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","right_lVIIIb","75","8.54"
"1004","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","right_mVIIIb","159","10.6"
"1005","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","left_mVIIIb","183","11.4"
"1006","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","left_lVIIIb","159","7.24"
"1007","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","left_VIIb","159","11.92"
"1008","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","right_VIIb","124","12.15"
"1009","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","left_mOMV","32","10.52"
"1010","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","left_lOMV","67","8.87"
"1011","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","right_mOMV","17","9.03"
"1012","perm_vsm4_V3A_rh_pearson_tstat1.nii","V3A","pearson","rh","right_lOMV","38","9.21"
"1013","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","Unassigned","901616","0.06"
"1014","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","right_lVIIIb","75","8.8"
"1015","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","right_mVIIIb","159","11.13"
"1016","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","left_mVIIIb","183","11.62"
"1017","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","left_lVIIIb","159","7.43"
"1018","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","left_VIIb","159","12.38"
"1019","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","right_VIIb","124","12.39"
"1020","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","left_mOMV","32","11.01"
"1021","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","left_lOMV","67","9.2"
"1022","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","right_mOMV","17","9.3"
"1023","perm_vsm4_V3A_bilat_pearson_tstat1.nii","V3A","pearson","bilat","right_lOMV","38","9.44"
"1024","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","Unassigned","901616","0.02"
"1025","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","right_lVIIIb","75","3.5"
"1026","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","right_mVIIIb","159","4.95"
"1027","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","left_mVIIIb","183","3.93"
"1028","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","left_lVIIIb","159","2.63"
"1029","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","left_VIIb","159","5.25"
"1030","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","right_VIIb","124","4.74"
"1031","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","left_mOMV","32","5.86"
"1032","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","left_lOMV","67","4.7"
"1033","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","right_mOMV","17","4.39"
"1034","perm_vsm4_V3A_lh_partial_tstat1.nii","V3A","partial","lh","right_lOMV","38","4.37"
"1035","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","Unassigned","901616","0.03"
"1036","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","right_lVIIIb","75","3.81"
"1037","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","right_mVIIIb","159","3.97"
"1038","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","left_mVIIIb","183","5.51"
"1039","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","left_lVIIIb","159","3.28"
"1040","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","left_VIIb","159","5.17"
"1041","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","right_VIIb","124","5.97"
"1042","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","left_mOMV","32","4.72"
"1043","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","left_lOMV","67","4.34"
"1044","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","right_mOMV","17","4.36"
"1045","perm_vsm4_V3A_rh_partial_tstat1.nii","V3A","partial","rh","right_lOMV","38","4.33"
"1046","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","Unassigned","901616","0.07"
"1047","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","right_lVIIIb","75","9.29"
"1048","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","right_mVIIIb","159","10.56"
"1049","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","left_mVIIIb","183","11.61"
"1050","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","left_lVIIIb","159","8.23"
"1051","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","left_VIIb","159","12.6"
"1052","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","right_VIIb","124","12.59"
"1053","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","left_mOMV","32","10.73"
"1054","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","left_lOMV","67","8.95"
"1055","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","right_mOMV","17","8.74"
"1056","perm_vsm4_V3B_lh_pearson_tstat1.nii","V3B","pearson","lh","right_lOMV","38","8.89"
"1057","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","Unassigned","901616","0.07"
"1058","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","right_lVIIIb","75","8.72"
"1059","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","right_mVIIIb","159","10.62"
"1060","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","left_mVIIIb","183","10.9"
"1061","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","left_lVIIIb","159","8.09"
"1062","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","left_VIIb","159","12.51"
"1063","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","right_VIIb","124","12.11"
"1064","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","left_mOMV","32","10.53"
"1065","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","left_lOMV","67","8.7"
"1066","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","right_mOMV","17","8.39"
"1067","perm_vsm4_V3B_rh_pearson_tstat1.nii","V3B","pearson","rh","right_lOMV","38","8.27"
"1068","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","Unassigned","901616","0.07"
"1069","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","right_lVIIIb","75","9.44"
"1070","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","right_mVIIIb","159","11.14"
"1071","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","left_mVIIIb","183","11.83"
"1072","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","left_lVIIIb","159","8.65"
"1073","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","left_VIIb","159","13.17"
"1074","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","right_VIIb","124","12.92"
"1075","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","left_mOMV","32","11.11"
"1076","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","left_lOMV","67","9.21"
"1077","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","right_mOMV","17","8.99"
"1078","perm_vsm4_V3B_bilat_pearson_tstat1.nii","V3B","pearson","bilat","right_lOMV","38","8.97"
"1079","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","Unassigned","901616","0.04"
"1080","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","right_lVIIIb","75","5.46"
"1081","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","right_mVIIIb","159","5.68"
"1082","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","left_mVIIIb","183","6.87"
"1083","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","left_lVIIIb","159","4.69"
"1084","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","left_VIIb","159","7.2"
"1085","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","right_VIIb","124","7.44"
"1086","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","left_mOMV","32","6.54"
"1087","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","left_lOMV","67","5.51"
"1088","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","right_mOMV","17","5.56"
"1089","perm_vsm4_V3B_lh_partial_tstat1.nii","V3B","partial","lh","right_lOMV","38","5.9"
"1090","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","Unassigned","901616","0.03"
"1091","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","right_lVIIIb","75","4.15"
"1092","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","right_mVIIIb","159","5.41"
"1093","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","left_mVIIIb","183","4.96"
"1094","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","left_lVIIIb","159","4.11"
"1095","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","left_VIIb","159","6.91"
"1096","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","right_VIIb","124","6.43"
"1097","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","left_mOMV","32","5.98"
"1098","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","left_lOMV","67","5.04"
"1099","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","right_mOMV","17","4.46"
"1100","perm_vsm4_V3B_rh_partial_tstat1.nii","V3B","partial","rh","right_lOMV","38","4.03"
"1101","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","Unassigned","901616","0.09"
"1102","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","right_lVIIIb","75","9.28"
"1103","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","right_mVIIIb","159","10.42"
"1104","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","left_mVIIIb","183","10.57"
"1105","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","left_lVIIIb","159","7.93"
"1106","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","left_VIIb","159","11.5"
"1107","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","right_VIIb","124","11.7"
"1108","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","left_mOMV","32","10.23"
"1109","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","left_lOMV","67","8.15"
"1110","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","right_mOMV","17","8.32"
"1111","perm_vsm4_V3d_lh_pearson_tstat1.nii","V3d","pearson","lh","right_lOMV","38","8.01"
"1112","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","Unassigned","901616","0.09"
"1113","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","right_lVIIIb","75","9.45"
"1114","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","right_mVIIIb","159","10.01"
"1115","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","left_mVIIIb","183","10.39"
"1116","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","left_lVIIIb","159","7.94"
"1117","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","left_VIIb","159","11.2"
"1118","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","right_VIIb","124","12"
"1119","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","left_mOMV","32","10.02"
"1120","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","left_lOMV","67","8.01"
"1121","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","right_mOMV","17","8.87"
"1122","perm_vsm4_V3d_rh_pearson_tstat1.nii","V3d","pearson","rh","right_lOMV","38","8.24"
"1123","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","Unassigned","901616","0.09"
"1124","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","right_lVIIIb","75","9.87"
"1125","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","right_mVIIIb","159","10.78"
"1126","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","left_mVIIIb","183","11.15"
"1127","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","left_lVIIIb","159","8.44"
"1128","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","left_VIIb","159","11.96"
"1129","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","right_VIIb","124","12.48"
"1130","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","left_mOMV","32","10.58"
"1131","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","left_lOMV","67","8.48"
"1132","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","right_mOMV","17","9.04"
"1133","perm_vsm4_V3d_bilat_pearson_tstat1.nii","V3d","pearson","bilat","right_lOMV","38","8.55"
"1134","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","Unassigned","901616","0.03"
"1135","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","right_lVIIIb","75","3.97"
"1136","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","right_mVIIIb","159","5.27"
"1137","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","left_mVIIIb","183","4.89"
"1138","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","left_lVIIIb","159","3.44"
"1139","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","left_VIIb","159","5.71"
"1140","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","right_VIIb","124","5.34"
"1141","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","left_mOMV","32","5.58"
"1142","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","left_lOMV","67","4.52"
"1143","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","right_mOMV","17","3.53"
"1144","perm_vsm4_V3d_lh_partial_tstat1.nii","V3d","partial","lh","right_lOMV","38","3.89"
"1145","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","Unassigned","901616","0.06"
"1146","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","right_lVIIIb","75","5.03"
"1147","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","right_mVIIIb","159","4.01"
"1148","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","left_mVIIIb","183","4.92"
"1149","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","left_lVIIIb","159","4.15"
"1150","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","left_VIIb","159","5.53"
"1151","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","right_VIIb","124","6.61"
"1152","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","left_mOMV","32","5.52"
"1153","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","left_lOMV","67","4.59"
"1154","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","right_mOMV","17","5.91"
"1155","perm_vsm4_V3d_rh_partial_tstat1.nii","V3d","partial","rh","right_lOMV","38","5.02"
"1156","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","Unassigned","901616","0.07"
"1157","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","right_lVIIIb","75","8.16"
"1158","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","right_mVIIIb","159","9.45"
"1159","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","left_mVIIIb","183","9.42"
"1160","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","left_lVIIIb","159","6.62"
"1161","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","left_VIIb","159","9.47"
"1162","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","right_VIIb","124","9.7"
"1163","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","left_mOMV","32","8.09"
"1164","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","left_lOMV","67","6.62"
"1165","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","right_mOMV","17","6.3"
"1166","perm_vsm4_V3v_lh_pearson_tstat1.nii","V3v","pearson","lh","right_lOMV","38","6.39"
"1167","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","Unassigned","901616","0.07"
"1168","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","right_lVIIIb","75","8.38"
"1169","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","right_mVIIIb","159","10.44"
"1170","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","left_mVIIIb","183","10.22"
"1171","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","left_lVIIIb","159","7.29"
"1172","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","left_VIIb","159","10.28"
"1173","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","right_VIIb","124","10.99"
"1174","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","left_mOMV","32","8.4"
"1175","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","left_lOMV","67","6.42"
"1176","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","right_mOMV","17","7.06"
"1177","perm_vsm4_V3v_rh_pearson_tstat1.nii","V3v","pearson","rh","right_lOMV","38","7.1"
"1178","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","Unassigned","901616","0.08"
"1179","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","right_lVIIIb","75","9.08"
"1180","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","right_mVIIIb","159","10.85"
"1181","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","left_mVIIIb","183","10.81"
"1182","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","left_lVIIIb","159","7.68"
"1183","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","left_VIIb","159","10.83"
"1184","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","right_VIIb","124","11.31"
"1185","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","left_mOMV","32","8.95"
"1186","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","left_lOMV","67","7.13"
"1187","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","right_mOMV","17","7.31"
"1188","perm_vsm4_V3v_bilat_pearson_tstat1.nii","V3v","pearson","bilat","right_lOMV","38","7.41"
"1189","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","Unassigned","901616","0.05"
"1190","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","right_lVIIIb","75","4.88"
"1191","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","right_mVIIIb","159","4.67"
"1192","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","left_mVIIIb","183","5.25"
"1193","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","left_lVIIIb","159","3.84"
"1194","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","left_VIIb","159","5.24"
"1195","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","right_VIIb","124","5.11"
"1196","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","left_mOMV","32","5.19"
"1197","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","left_lOMV","67","4.77"
"1198","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","right_mOMV","17","3.77"
"1199","perm_vsm4_V3v_lh_partial_tstat1.nii","V3v","partial","lh","right_lOMV","38","3.91"
"1200","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","Unassigned","901616","0.04"
"1201","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","right_lVIIIb","75","4.38"
"1202","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","right_mVIIIb","159","6.03"
"1203","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","left_mVIIIb","183","5.42"
"1204","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","left_lVIIIb","159","3.79"
"1205","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","left_VIIb","159","5.93"
"1206","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","right_VIIb","124","6.91"
"1207","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","left_mOMV","32","5.26"
"1208","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","left_lOMV","67","3.87"
"1209","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","right_mOMV","17","4.91"
"1210","perm_vsm4_V3v_rh_partial_tstat1.nii","V3v","partial","rh","right_lOMV","38","4.83"
"1211","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","Unassigned","901616","0.05"
"1212","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","right_lVIIIb","75","6.31"
"1213","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","right_mVIIIb","159","7.58"
"1214","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","left_mVIIIb","183","8.71"
"1215","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","left_lVIIIb","159","5.19"
"1216","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","left_VIIb","159","8.38"
"1217","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","right_VIIb","124","8.92"
"1218","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","left_mOMV","32","6.9"
"1219","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","left_lOMV","67","6.07"
"1220","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","right_mOMV","17","5.72"
"1221","perm_vsm4_VO1_lh_pearson_tstat1.nii","VO1","pearson","lh","right_lOMV","38","6.3"
"1222","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","Unassigned","901616","0.05"
"1223","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","right_lVIIIb","75","6.64"
"1224","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","right_mVIIIb","159","9.04"
"1225","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","left_mVIIIb","183","8.97"
"1226","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","left_lVIIIb","159","5.8"
"1227","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","left_VIIb","159","9.24"
"1228","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","right_VIIb","124","9.94"
"1229","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","left_mOMV","32","7.2"
"1230","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","left_lOMV","67","5.62"
"1231","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","right_mOMV","17","6.21"
"1232","perm_vsm4_VO1_rh_pearson_tstat1.nii","VO1","pearson","rh","right_lOMV","38","6.3"
"1233","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","Unassigned","901616","0.05"
"1234","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","right_lVIIIb","75","7.34"
"1235","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","right_mVIIIb","159","9.21"
